代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
000010.SZ,美丽生态,1999-07-08,2.75,2.7625,2.805,2.675,2.755,1195600,13229063.5,0.005,0.1818,11.0648,2.4153,545499631.48,N/A,1620132276.96,49500874,0,147017448,69.258,7.3024,3.8288,56.2469,
000010.SZ,美丽生态,1999-07-09,2.755,2.755,2.7925,2.6625,2.72,657400,7107479.6,-0.035,-1.2704,10.8115,1.3281,538569509.12,N/A,1599549834.24,49500874,0,147017448,68.3781,7.2096,3.7802,55.5323,
000010.SZ,美丽生态,1999-07-12,2.72,2.7,2.7475,2.575,2.605,709600,7441311.2,-0.115,-4.2279,10.4866,1.4335,515799107.08,N/A,1531921808.16,49500874,0,147017448,65.4871,6.9048,3.6203,53.1845,
000010.SZ,美丽生态,1999-07-13,2.605,2.6,2.6375,2.5075,2.5175,524500,5347412.2,-0.0875,-3.3589,10.1953,1.0596,498473801.18,N/A,1480465701.36,49500874,0,147017448,63.2875,6.6729,3.4987,51.398,
000010.SZ,美丽生态,1999-07-14,2.5175,2.645,2.65,2.52,2.64,450500,4645706.4,0.1225,4.8659,10.3123,0.9101,522729229.44,N/A,1552504250.88,49500874,0,147017448,66.367,6.9976,3.669,53.899,
000010.SZ,美丽生态,1999-07-15,2.64,2.64,2.645,2.57,2.58,395400,4102630.8,-0.06,-2.2727,10.3759,0.7988,510849019.68,N/A,1517220063.36,49500874,0,147017448,64.8587,6.8385,3.5856,52.6741,
000010.SZ,美丽生态,1999-07-16,2.58,2.5375,2.575,2.475,2.505,796800,7987328.8,-0.075,-2.907,10.0243,1.6097,495998757.48,N/A,1473114828.96,49500874,0,147017448,62.9732,6.6397,3.4814,51.1428,
000010.SZ,美丽生态,1999-07-19,2.505,2.475,2.475,2.35,2.3525,432400,4162408,-0.1525,-6.0878,9.6263,0.8735,465803224.34,N/A,1383434185.68,49500874,0,147017448,59.1395,6.2355,3.2694,48.0294,
000010.SZ,美丽生态,1999-07-20,2.3525,2.3275,2.5575,2.3275,2.535,491500,4820968.9,0.1825,7.7577,9.8087,0.9929,501938862.36,N/A,1490756922.72,49500874,0,147017448,63.7274,6.7193,3.5231,51.7553,
000010.SZ,美丽生态,1999-07-21,2.535,2.575,2.6,2.5,2.55,1089100,11107068.9,0.015,0.5917,10.1984,2.2002,504908914.8,N/A,1499577969.6,49500874,0,147017448,64.1045,6.759,3.5439,52.0616,
000010.SZ,美丽生态,1999-07-22,2.55,2.55,2.55,2.385,2.3875,605800,5974603.1,-0.1625,-6.3725,9.8623,1.2238,472733346.7,N/A,1404016628.4,49500874,0,147017448,60.0194,6.3283,3.3181,48.7439,
000010.SZ,美丽生态,1999-07-23,2.3875,2.4,2.4975,2.3875,2.425,350400,3423211.9,0.0375,1.5707,9.7694,0.7079,480158477.8,N/A,1426069245.6,49500874,0,147017448,60.9621,6.4277,3.3702,49.5095,
000010.SZ,美丽生态,1999-07-26,2.425,2.4,2.525,2.4,2.4975,586000,5790583.4,0.0725,2.9897,9.8815,1.1838,494513731.26,N/A,1468704305.52,49500874,0,147017448,62.7847,6.6199,3.4709,50.9897,
000010.SZ,美丽生态,1999-07-27,2.4975,2.4825,2.6125,2.4,2.5725,932500,9501265,0.075,3.003,10.189,1.8838,509363993.46,N/A,1512809539.92,49500874,0,147017448,64.6701,6.8187,3.5752,52.5209,
000010.SZ,美丽生态,1999-07-28,2.5725,2.6,2.6,2.495,2.505,862700,8667145.6,-0.0675,-2.6239,10.0465,1.7428,495998757.48,N/A,1473114828.96,49500874,0,147017448,62.9732,6.6397,3.4814,51.1428,
000010.SZ,美丽生态,1999-07-29,2.505,2.545,2.545,2.44,2.4575,387100,3827608.7,-0.0475,-1.8962,9.8879,0.782,486593591.42,N/A,1445181513.84,49500874,0,147017448,61.7791,6.5138,3.4154,50.1731,
000010.SZ,美丽生态,1999-07-30,2.4575,2.49,2.525,2.45,2.5,380100,3789803.1,0.0425,1.7294,9.9705,0.7679,495008740,N/A,1470174480,49500874,0,147017448,62.8475,6.6265,3.4744,51.0408,
000010.SZ,美丽生态,1999-08-02,2.5,2.5,2.5625,2.4625,2.535,532400,5384344.4,0.035,1.4,10.1133,1.0755,501938862.36,N/A,1490756922.72,49500874,0,147017448,63.7274,6.7193,3.5231,51.7553,
000010.SZ,美丽生态,1999-08-03,2.535,2.55,2.5625,2.495,2.535,756600,7605506.9,0,0,10.0522,1.5285,501938862.36,N/A,1490756922.72,49500874,0,147017448,63.7274,6.7193,3.5231,51.7553,
000010.SZ,美丽生态,1999-08-04,2.535,2.55,2.645,2.5025,2.6225,1335200,13816000,0.0875,3.4517,10.3475,2.6973,519264168.26,N/A,1542213029.52,49500874,0,147017448,65.9271,6.9512,3.6447,53.5418,
000010.SZ,美丽生态,1999-08-05,2.6225,2.625,2.6475,2.575,2.575,795900,8280603.9,-0.0475,-1.8112,10.4041,1.6079,509859002.2,N/A,1514279714.4,49500874,0,147017448,64.733,6.8253,3.5786,52.572,
000010.SZ,美丽生态,1999-08-06,2.575,2.5775,2.5875,2.4625,2.525,690100,6915904.2,-0.05,-1.9417,10.0216,1.3941,499958827.4,N/A,1484876224.8,49500874,0,147017448,63.476,6.6928,3.5092,51.5512,
000010.SZ,美丽生态,1999-08-09,2.525,2.545,2.545,2.4575,2.5025,370700,3688799.1,-0.0225,-0.8911,9.9509,0.7489,495503748.74,N/A,1471644654.48,49500874,0,147017448,62.9104,6.6331,3.4779,51.0918,
000010.SZ,美丽生态,1999-08-10,2.5025,2.5,2.5,2.425,2.445,354400,3494458.7,-0.0575,-2.2977,9.8602,0.7159,484118547.72,N/A,1437830641.44,49500874,0,147017448,61.4649,6.4807,3.398,49.9179,
000010.SZ,美丽生态,1999-08-11,2.445,2.425,2.475,2.405,2.4125,258100,2512044.1,-0.0325,-1.3292,9.7328,0.5214,477683434.1,N/A,1418718373.2,49500874,0,147017448,60.6479,6.3946,3.3528,49.2543,
000010.SZ,美丽生态,1999-08-12,2.4125,2.425,2.4475,2.3975,2.4,230400,2227792,-0.0125,-0.5181,9.6692,0.4654,475208390.4,N/A,1411367500.8,49500874,0,147017448,60.3336,6.3614,3.3354,48.9991,
000010.SZ,美丽生态,1999-08-13,2.4,2.4125,2.4375,2.3625,2.3625,267700,2547838.1,-0.0375,-1.5625,9.5175,0.5408,467783259.3,N/A,1389314883.6,49500874,0,147017448,59.3909,6.262,3.2833,48.2335,
000010.SZ,美丽生态,1999-08-16,2.3625,2.3775,2.3775,2.2925,2.295,285100,2652053.8,-0.0675,-2.8571,9.3022,0.5759,454418023.32,N/A,1349620172.64,49500874,0,147017448,57.694,6.0831,3.1895,46.8554,
000010.SZ,美丽生态,1999-08-17,2.295,2.3,2.3925,2.3,2.365,185400,1757556.3,0.07,3.0501,9.4798,0.3745,468278268.04,N/A,1390785058.08,49500874,0,147017448,59.4538,6.2687,3.2868,48.2846,
000010.SZ,美丽生态,1999-08-18,2.365,2.38,2.38,2.29,2.3475,312100,2876861.7,-0.0175,-0.74,9.2178,0.6305,464813206.86,N/A,1380493836.72,49500874,0,147017448,59.0138,6.2223,3.2625,47.9273,
000010.SZ,美丽生态,1999-08-19,2.3475,2.3875,2.47,2.36,2.44,743300,7150829.7,0.0925,3.9404,9.6204,1.5016,483128530.24,N/A,1434890292.48,49500874,0,147017448,61.3392,6.4675,3.391,49.8158,
000010.SZ,美丽生态,1999-08-20,2.44,2.4475,2.46,2.38,2.4025,630900,6096221.2,-0.0375,-1.5369,9.6627,1.2745,475703399.14,N/A,1412837675.28,49500874,0,147017448,60.3965,6.3681,3.3389,49.0502,
000010.SZ,美丽生态,1999-08-23,2.4025,2.425,2.45,2.375,2.445,434900,4210630.9,0.0425,1.769,9.6818,0.8786,484118547.72,N/A,1437830641.44,49500874,0,147017448,61.4649,6.4807,3.398,49.9179,
000010.SZ,美丽生态,1999-08-24,2.445,2.2,2.3825,2.2,2.325,1278800,11824331.5,-0.12,-4.908,9.2464,2.5834,460358128.2,N/A,1367262266.4,49500874,0,147017448,58.4482,6.1626,3.2312,47.4679,
000010.SZ,美丽生态,1999-08-25,2.325,2.325,2.3325,2.255,2.2825,845400,7730715.6,-0.0425,-1.828,9.1444,1.7078,451942979.62,N/A,1342269300.24,49500874,0,147017448,57.3798,6.05,3.1721,46.6002,
000010.SZ,美丽生态,1999-08-26,2.2825,2.2825,2.29,2.2325,2.2725,714400,6452187.7,-0.01,-0.4381,9.0316,1.4432,449962944.66,N/A,1336388602.32,49500874,0,147017448,57.1284,6.0235,3.1582,46.396,
000010.SZ,美丽生态,1999-08-27,2.2725,2.215,2.325,2.215,2.3025,480200,4407131.7,0.03,1.3201,9.1777,0.9701,455903049.54,N/A,1354030696.08,49500874,0,147017448,57.8826,6.103,3.1999,47.0085,
000010.SZ,美丽生态,1999-08-30,2.3025,2.3075,2.325,2.275,2.29,380900,3494405.1,-0.0125,-0.5429,9.1741,0.7695,453428005.84,N/A,1346679823.68,49500874,0,147017448,57.5683,6.0699,3.1826,46.7533,
000010.SZ,美丽生态,1999-08-31,2.29,2.29,2.3,2.225,2.28,392200,3564055.8,-0.01,-0.4367,9.0873,0.7923,451447970.88,N/A,1340799125.76,49500874,0,147017448,57.3169,6.0434,3.1687,46.5492,
000010.SZ,美丽生态,1999-09-01,2.28,2.2725,2.2725,2.22,2.225,360400,3231969.7,-0.055,-2.4123,8.9677,0.7281,440557778.6,N/A,1308455287.2,49500874,0,147017448,55.9343,5.8976,3.0922,45.4263,
000010.SZ,美丽生态,1999-09-02,2.225,2.225,2.25,2.1875,2.215,428600,3782589.2,-0.01,-0.4494,8.8255,0.8658,438577743.64,N/A,1302574589.28,49500874,0,147017448,55.6829,5.8711,3.0783,45.2221,
000010.SZ,美丽生态,1999-09-03,2.215,2.225,2.3,2.195,2.26,742200,6662493.2,0.045,2.0316,8.9767,1.4994,447487900.96,N/A,1329037729.92,49500874,0,147017448,56.8142,5.9904,3.1409,46.1408,
000010.SZ,美丽生态,1999-09-06,2.26,2.26,2.26,2.2075,2.2375,220600,1969234.6,-0.0225,-0.9956,8.9267,0.4456,443032822.3,N/A,1315806159.6,49500874,0,147017448,56.2485,5.9307,3.1096,45.6815,
000010.SZ,美丽生态,1999-09-07,2.2375,2.2375,2.295,2.175,2.2175,416000,3729612.7,-0.02,-0.8939,8.9654,0.8404,439072752.38,N/A,1304044763.76,49500874,0,147017448,55.7458,5.8777,3.0818,45.2732,
000010.SZ,美丽生态,1999-09-08,2.2175,2.2,2.27,2.2,2.2575,199400,1786790.1,0.04,1.8038,8.9608,0.4028,446992892.22,N/A,1327567555.44,49500874,0,147017448,56.7513,5.9837,3.1374,46.0898,
000010.SZ,美丽生态,1999-09-09,2.2575,2.2725,2.37,2.2625,2.37,1156700,10773324.2,0.1125,4.9834,9.3138,2.3367,469268285.52,N/A,1393725407.04,49500874,0,147017448,59.5795,6.2819,3.2937,48.3866,
000010.SZ,美丽生态,1999-09-10,2.37,2.375,2.55,2.3025,2.5225,2954600,28969944,0.1525,6.4346,9.805,5.9688,499463818.66,N/A,1483406050.32,49500874,0,147017448,63.4132,6.6861,3.5057,51.5001,
000010.SZ,美丽生态,1999-09-13,2.5225,2.595,2.7575,2.5875,2.75,6069200,65348076.8,0.2275,9.0188,10.7672,12.2608,544509614,N/A,1617191928,49500874,0,147017448,69.1323,7.2891,3.8219,56.1448,
000010.SZ,美丽生态,1999-09-14,2.75,2.795,2.8075,2.6675,2.71,2607800,28351748.1,-0.04,-1.4545,10.8719,5.2682,536589474.16,N/A,1593669136.32,49500874,0,147017448,68.1267,7.1831,3.7663,55.3282,
000010.SZ,美丽生态,1999-09-15,2.71,2.715,2.73,2.6125,2.64,1332700,14131557.7,-0.07,-2.583,10.6037,2.6923,522729229.44,N/A,1552504250.88,49500874,0,147017448,66.367,6.9976,3.669,53.899,
000010.SZ,美丽生态,1999-09-16,2.64,2.625,2.75,2.6125,2.6825,1338900,14493322.6,0.0425,1.6098,10.8248,2.7048,531144378.02,N/A,1577497217.04,49500874,0,147017448,67.4354,7.1102,3.728,54.7667,
000010.SZ,美丽生态,1999-09-17,2.6825,2.6825,2.7225,2.635,2.665,624300,6689059.1,-0.0175,-0.6524,10.7145,1.2612,527679316.84,N/A,1567205995.68,49500874,0,147017448,66.9955,7.0638,3.7037,54.4094,
000010.SZ,美丽生态,1999-09-20,2.665,2.665,2.7,2.5625,2.5875,524900,5527767.8,-0.0775,-2.9081,10.5311,1.0604,512334045.9,N/A,1521630586.8,49500874,0,147017448,65.0472,6.8584,3.596,52.8272,
000010.SZ,美丽生态,1999-09-21,2.5875,2.5625,2.5925,2.53,2.545,434300,4449811.6,-0.0425,-1.6425,10.2459,0.8774,503918897.32,N/A,1496637620.64,49500874,0,147017448,63.9788,6.7458,3.537,51.9595,
000010.SZ,美丽生态,1999-09-22,2.545,2.55,2.6175,2.5275,2.5625,334200,3424523,0.0175,0.6876,10.2469,0.6751,507383958.5,N/A,1506928842,49500874,0,147017448,64.4187,6.7922,3.5613,52.3168,
000010.SZ,美丽生态,1999-09-23,2.5625,2.5625,2.5925,2.5,2.5375,357500,3632430.7,-0.025,-0.9756,10.1606,0.7222,502433871.1,N/A,1492227097.2,49500874,0,147017448,63.7902,6.7259,3.5265,51.8064,
000010.SZ,美丽生态,1999-09-24,2.5375,2.55,2.5875,2.535,2.55,228900,2339761.5,0.0125,0.4926,10.2218,0.4624,504908914.8,N/A,1499577969.6,49500874,0,147017448,64.1045,6.759,3.5439,52.0616,
000010.SZ,美丽生态,1999-09-27,2.55,2.5575,2.61,2.5575,2.5725,268200,2767460.3,0.0225,0.8824,10.3186,0.5418,509363993.46,N/A,1512809539.92,49500874,0,147017448,64.6701,6.8187,3.5752,52.5209,
000010.SZ,美丽生态,1999-09-28,2.5725,2.5725,2.5725,2.5725,2.5725,N/A,N/A,0,0,N/A,N/A,509363993.46,N/A,1512809539.92,49500874,0,147017448,64.6701,6.8187,3.5752,52.5209,
000010.SZ,美丽生态,1999-09-29,2.5725,2.6,2.6,2.4525,2.4775,373485,3711367.2,-0.095,-3.6929,9.9371,0.7545,490553661.34,N/A,1456942909.68,49500874,0,147017448,62.2819,6.5669,3.4431,50.5814,
000010.SZ,美丽生态,1999-09-30,2.4775,2.4775,2.4875,2.4,2.4025,498300,4838351,-0.075,-3.0272,9.7097,1.0066,475703399.14,N/A,1412837675.28,49500874,0,147017448,60.3965,6.3681,3.3389,49.0502,
000010.SZ,美丽生态,1999-10-08,2.4025,2.4,2.45,2.305,2.3225,218200,2035431.1,-0.08,-3.3299,9.3283,0.4408,459863119.46,N/A,1365792091.92,49500874,0,147017448,58.3854,6.156,3.2277,47.4169,
000010.SZ,美丽生态,1999-10-11,2.3225,2.3,2.3625,2.225,2.3275,190100,1756477.5,0.005,0.2153,9.2398,0.384,460853136.94,N/A,1368732440.88,49500874,0,147017448,58.5111,6.1693,3.2347,47.5189,
000010.SZ,美丽生态,1999-10-12,2.3275,2.3,2.3725,2.3,2.3575,140000,1308602,0.03,1.2889,9.3472,0.2828,466793241.82,N/A,1386374534.64,49500874,0,147017448,59.2652,6.2488,3.2764,48.1314,
000010.SZ,美丽生态,1999-10-13,2.3575,2.3575,2.425,2.3,2.3,194200,1804288,-0.0575,-2.439,9.2909,0.3923,455408040.8,N/A,1352560521.6,49500874,0,147017448,57.8197,6.0964,3.1965,46.9575,
000010.SZ,美丽生态,1999-10-14,2.3,2.3,2.35,2.2525,2.2725,189500,1735300.5,-0.0275,-1.1957,9.1573,0.3828,449962944.66,N/A,1336388602.32,49500874,0,147017448,57.1284,6.0235,3.1582,46.396,
000010.SZ,美丽生态,1999-10-15,2.2725,2.2875,2.3875,2.275,2.375,313800,2957618.7,0.1025,4.5105,9.4252,0.6339,470258303,N/A,1396665756,49500874,0,147017448,59.7052,6.2952,3.3007,48.4887,
000010.SZ,美丽生态,1999-10-18,2.375,2.4,2.4025,2.3,2.3025,216600,2035707,-0.0725,-3.0526,9.3985,0.4376,455903049.54,N/A,1354030696.08,49500874,0,147017448,57.8826,6.103,3.1999,47.0085,
000010.SZ,美丽生态,1999-10-19,2.3025,2.2575,2.3,2.255,2.275,226100,2062216.6,-0.0275,-1.1944,9.1208,0.4568,450457953.4,N/A,1337858776.8,49500874,0,147017448,57.1913,6.0301,3.1617,46.4471,
000010.SZ,美丽生态,1999-10-20,2.275,2.255,2.34,2.255,2.31,332500,3058299.5,0.035,1.5385,9.1979,0.6717,457388075.76,N/A,1358441219.52,49500874,0,147017448,58.0711,6.1229,3.2104,47.1617,
000010.SZ,美丽生态,1999-10-21,2.31,2.25,2.25,2.175,2.2125,252300,2225169.4,-0.0975,-4.2208,8.8195,0.5097,438082734.9,N/A,1301104414.8,49500874,0,147017448,55.6201,5.8644,3.0749,45.1711,
000010.SZ,美丽生态,1999-10-22,2.2125,2.2125,2.2975,2.2125,2.265,353500,3202410.8,0.0525,2.3729,9.0592,0.7141,448477918.44,N/A,1331978078.88,49500874,0,147017448,56.9399,6.0036,3.1478,46.2429,
000010.SZ,美丽生态,1999-10-25,2.265,2.275,2.275,2.2125,2.2175,178100,1586185.1,-0.0475,-2.0971,8.9061,0.3598,439072752.38,N/A,1304044763.76,49500874,0,147017448,55.7458,5.8777,3.0818,45.2732,
000010.SZ,美丽生态,1999-10-26,2.2175,2.2,2.255,2.2,2.245,275300,2449863.1,0.0275,1.2401,8.8989,0.5562,444517848.52,N/A,1320216683.04,49500874,0,147017448,56.4371,5.9506,3.12,45.8346,
000010.SZ,美丽生态,1999-10-27,2.245,2.3,2.3725,2.26,2.3525,471400,4370194.4,0.1075,4.7884,9.2707,0.9523,465803224.34,N/A,1383434185.68,49500874,0,147017448,59.1395,6.2355,3.2694,48.0294,
000010.SZ,美丽生态,1999-10-28,2.3525,2.3625,2.3675,2.275,2.2875,249700,2297726.3,-0.065,-2.763,9.2019,0.5044,452932997.1,N/A,1345209649.2,49500874,0,147017448,57.5055,6.0632,3.1791,46.7023,
000010.SZ,美丽生态,1999-10-29,2.2875,2.295,2.3,2.245,2.2525,195800,1771146.9,-0.035,-1.5301,9.0457,0.3955,446002874.74,N/A,1324627206.48,49500874,0,147017448,56.6256,5.9705,3.1304,45.9877,
000010.SZ,美丽生态,1999-11-01,2.2525,2.25,2.2725,2.225,2.25,169200,1523362.6,-0.0025,-0.111,9.0033,0.3418,445507866,N/A,1323157032,49500874,0,147017448,56.5628,5.9638,3.127,45.9367,
000010.SZ,美丽生态,1999-11-02,2.25,2.25,2.3,2.2375,2.26,125200,1132562.2,0.01,0.4444,9.046,0.2529,447487900.96,N/A,1329037729.92,49500874,0,147017448,56.8142,5.9904,3.1409,46.1408,
000010.SZ,美丽生态,1999-11-03,2.26,2.2625,2.3,2.2,2.2275,207800,1870975.5,-0.0325,-1.4381,9.0037,0.4198,441052787.34,N/A,1309925461.68,49500874,0,147017448,55.9971,5.9042,3.0957,45.4773,
000010.SZ,美丽生态,1999-11-04,2.2275,2.2,2.25,2.2,2.22,209700,1854936.5,-0.0075,-0.3367,8.8457,0.4236,439567761.12,N/A,1305514938.24,49500874,0,147017448,55.8086,5.8843,3.0853,45.3242,
000010.SZ,美丽生态,1999-11-05,2.22,2.2125,2.32,2.205,2.2375,271100,2455370.3,0.0175,0.7883,9.0571,0.5477,443032822.3,N/A,1315806159.6,49500874,0,147017448,56.2485,5.9307,3.1096,45.6815,
000010.SZ,美丽生态,1999-11-08,2.2375,2.2225,2.265,2.205,2.255,161500,1445368.9,0.0175,0.7821,8.9497,0.3263,446497883.48,N/A,1326097380.96,49500874,0,147017448,56.6885,5.9771,3.1339,46.0388,
000010.SZ,美丽生态,1999-11-09,2.255,2.2875,2.32,2.2625,2.2775,206200,1893857.9,0.0225,0.9978,9.1846,0.4166,450952962.14,N/A,1339328951.28,49500874,0,147017448,57.2541,6.0367,3.1652,46.4981,
000010.SZ,美丽生态,1999-11-10,2.2775,2.275,2.295,2.2125,2.2725,236100,2120157.3,-0.005,-0.2195,8.9799,0.477,449962944.66,N/A,1336388602.32,49500874,0,147017448,57.1284,6.0235,3.1582,46.396,
000010.SZ,美丽生态,1999-11-11,2.2725,2.2625,2.2625,2.225,2.2275,99700,891752.9,-0.045,-1.9802,8.9444,0.2014,441052787.34,N/A,1309925461.68,49500874,0,147017448,55.9971,5.9042,3.0957,45.4773,
000010.SZ,美丽生态,1999-11-12,2.2275,2.225,2.25,2.2075,2.25,121700,1085058.5,0.0225,1.0101,8.9158,0.2459,445507866,N/A,1323157032,49500874,0,147017448,56.5628,5.9638,3.127,45.9367,
000010.SZ,美丽生态,1999-11-15,2.25,2.2375,2.395,2.2375,2.3775,859700,8024668.7,0.1275,5.6667,9.3343,1.7367,470753311.74,N/A,1398135930.48,49500874,0,147017448,59.768,6.3018,3.3042,48.5398,
000010.SZ,美丽生态,1999-11-16,2.3775,2.4375,2.4725,2.3175,2.3425,918200,8774545.6,-0.035,-1.4721,9.5562,1.8549,463823189.38,N/A,1377553487.76,49500874,0,147017448,58.8881,6.209,3.2555,47.8252,
000010.SZ,美丽生态,1999-11-17,2.3425,2.325,2.41,2.32,2.3775,453100,4276968.6,0.035,1.4941,9.4393,0.9153,470753311.74,N/A,1398135930.48,49500874,0,147017448,59.768,6.3018,3.3042,48.5398,
000010.SZ,美丽生态,1999-11-18,2.3775,2.3975,2.4375,2.3425,2.3975,698300,6707122.5,0.02,0.8412,9.6049,1.4107,474713381.66,N/A,1409897326.32,49500874,0,147017448,60.2708,6.3548,3.332,48.9481,
000010.SZ,美丽生态,1999-11-19,2.3975,2.4,2.45,2.3775,2.3875,550400,5334417.3,-0.01,-0.4171,9.6919,1.1119,472733346.7,N/A,1404016628.4,49500874,0,147017448,60.0194,6.3283,3.3181,48.7439,
000010.SZ,美丽生态,1999-11-22,2.3875,2.3875,2.4125,2.3375,2.35,292100,2755410.5,-0.0375,-1.5707,9.4331,0.5901,465308215.6,N/A,1381964011.2,49500874,0,147017448,59.0767,6.2289,3.266,47.9783,
000010.SZ,美丽生态,1999-11-23,2.35,2.35,2.355,2.3325,2.34,203000,1898871.1,-0.01,-0.4255,9.354,0.4101,463328180.64,N/A,1376083313.28,49500874,0,147017448,58.8253,6.2024,3.2521,47.7741,
000010.SZ,美丽生态,1999-11-24,2.34,2.3425,2.3825,2.305,2.32,198300,1853953,-0.02,-0.8547,9.3492,0.4006,459368110.72,N/A,1364321917.44,49500874,0,147017448,58.3225,6.1494,3.2243,47.3658,
000010.SZ,美丽生态,1999-11-25,2.32,2.3,2.3,2.2675,2.2775,195900,1787170,-0.0425,-1.8319,9.1229,0.3958,450952962.14,N/A,1339328951.28,49500874,0,147017448,57.2541,6.0367,3.1652,46.4981,
000010.SZ,美丽生态,1999-11-26,2.2775,2.2625,2.2875,2.2525,2.28,171300,1556760.2,0.0025,0.1098,9.0879,0.3461,451447970.88,N/A,1340799125.76,49500874,0,147017448,57.3169,6.0434,3.1687,46.5492,
000010.SZ,美丽生态,1999-11-29,2.28,2.275,2.2775,2.2575,2.26,134800,1220996.1,-0.02,-0.8772,9.0578,0.2723,447487900.96,N/A,1329037729.92,49500874,0,147017448,56.8142,5.9904,3.1409,46.1408,
000010.SZ,美丽生态,1999-11-30,2.26,2.265,2.2725,2.2525,2.2625,92800,840736.6,0.0025,0.1106,9.0597,0.1875,447982909.7,N/A,1330507904.4,49500874,0,147017448,56.877,5.997,3.1443,46.1919,
000010.SZ,美丽生态,1999-12-01,2.2625,2.2625,2.2875,2.2525,2.27,128300,1164804.2,0.0075,0.3315,9.0788,0.2592,449467935.92,N/A,1334918427.84,49500874,0,147017448,57.0656,6.0169,3.1548,46.345,
000010.SZ,美丽生态,1999-12-02,2.27,2.2775,2.3,2.255,2.2875,168200,1530688.1,0.0175,0.7709,9.1004,0.3398,452932997.1,N/A,1345209649.2,49500874,0,147017448,57.5055,6.0632,3.1791,46.7023,
000010.SZ,美丽生态,1999-12-03,2.2875,2.3,2.3,2.255,2.2625,194100,1763168,-0.025,-1.0929,9.0838,0.3921,447982909.7,N/A,1330507904.4,49500874,0,147017448,56.877,5.997,3.1443,46.1919,
000010.SZ,美丽生态,1999-12-06,2.2625,2.3,2.3,2.25,2.255,169900,1538449.8,-0.0075,-0.3315,9.055,0.3432,446497883.48,N/A,1326097380.96,49500874,0,147017448,56.6885,5.9771,3.1339,46.0388,
000010.SZ,美丽生态,1999-12-07,2.255,2.25,2.285,2.25,2.255,73800,667198,0,0,9.0406,0.1491,446497883.48,N/A,1326097380.96,49500874,0,147017448,56.6885,5.9771,3.1339,46.0388,
000010.SZ,美丽生态,1999-12-08,2.255,2.2575,2.26,2.225,2.2275,166500,1488739,-0.0275,-1.2195,8.9414,0.3364,441052787.34,N/A,1309925461.68,49500874,0,147017448,55.9971,5.9042,3.0957,45.4773,
000010.SZ,美丽生态,1999-12-09,2.2275,2.2275,2.2275,2.21,2.225,110700,983911.3,-0.0025,-0.1122,8.8881,0.2236,440557778.6,N/A,1308455287.2,49500874,0,147017448,55.9343,5.8976,3.0922,45.4263,
000010.SZ,美丽生态,1999-12-10,2.225,2.225,2.225,2.225,2.225,N/A,N/A,0,0,N/A,N/A,440557778.6,N/A,1308455287.2,49500874,0,147017448,55.9343,5.8976,3.0922,45.4263,
000010.SZ,美丽生态,1999-12-13,2.225,2.2625,2.2625,2.2,2.21,226200,2011418,-0.015,-0.6742,8.8922,0.457,437587726.16,N/A,1299634240.32,49500874,0,147017448,55.5572,5.8578,3.0714,45.12,
000010.SZ,美丽生态,1999-12-14,2.21,2.2075,2.2125,2.1375,2.155,513600,4462926.2,-0.055,-2.4887,8.6895,1.0376,426697533.88,N/A,1267290401.76,49500874,0,147017448,54.1746,5.712,2.9949,43.9971,
000010.SZ,美丽生态,1999-12-15,2.155,2.1625,2.2375,2.16,2.195,440000,3859852.4,0.04,1.8561,8.7724,0.8889,434617673.72,N/A,1290813193.44,49500874,0,147017448,55.1801,5.8181,3.0505,44.8138,
000010.SZ,美丽生态,1999-12-16,2.195,2.2,2.2,2.1075,2.115,399000,3425094,-0.08,-3.6446,8.5842,0.806,418777394.04,N/A,1243767610.08,49500874,0,147017448,53.169,5.606,2.9394,43.1805,
000010.SZ,美丽生态,1999-12-17,2.115,2.1,2.105,2,2.0475,1012400,8258843.4,-0.0675,-3.1915,8.1577,2.0452,405412158.06,N/A,1204072899.12,49500874,0,147017448,51.4721,5.4271,2.8455,41.8024,
000010.SZ,美丽生态,1999-12-21,2.0475,2.0125,2.07,1.9775,1.9875,386700,3090137.8,-0.06,-2.9304,7.991,0.7812,393531948.3,N/A,1168788711.6,49500874,0,147017448,49.9638,5.2681,2.7622,40.5774,
000010.SZ,美丽生态,1999-12-22,1.9875,1.98,1.995,1.9275,1.9275,246600,1934508,-0.06,-3.0189,7.8447,0.4982,381651738.54,N/A,1133504524.08,49500874,0,147017448,48.4554,5.109,2.6788,39.3524,
000010.SZ,美丽生态,1999-12-23,1.9275,1.945,1.95,1.85,1.8525,335400,2518483,-0.075,-3.8911,7.5089,0.6776,366801476.34,N/A,1089399289.68,49500874,0,147017448,46.57,4.9102,2.5745,37.8212,
000010.SZ,美丽生态,1999-12-24,1.8525,1.855,1.9,1.8525,1.8625,245900,1842102.5,0.01,0.5398,7.4913,0.4968,368781511.3,N/A,1095279987.6,49500874,0,147017448,46.8214,4.9367,2.5884,38.0254,
