代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
000006.SZ,深振业A,2003-11-27,0.7344,0.7344,0.7397,0.7021,0.7048,934430,4957375.3,-0.0296,-4.0293,5.3052,0.5921,826908873.88,N/A,1328820146.44,157807037,0,253591631,-180.8676,1.1974,0.6376,9.091,
000006.SZ,深振业A,2003-11-28,0.7048,0.7034,0.7196,0.6994,0.7169,757473,4004319.7,0.0121,1.7176,5.2864,0.48,841111507.21,N/A,1351643393.23,157807037,0,253591631,-183.9741,1.2179,0.6485,9.2471,
000006.SZ,深振业A,2003-12-01,0.7169,0.7128,0.7371,0.7128,0.7276,1022504,5494428.3,0.0108,1.5009,5.3735,0.6479,853736070.17,N/A,1371930723.71,157807037,0,253591631,-186.7355,1.2362,0.6582,9.3859,
000006.SZ,深振业A,2003-12-02,0.7276,0.733,0.7599,0.7303,0.7397,2021042,11186359.5,0.0121,1.6636,5.5349,1.2807,867938703.5,N/A,1394753970.5,157807037,0,253591631,-189.842,1.2568,0.6692,9.542,
000006.SZ,深振业A,2003-12-03,0.7397,0.7424,0.7559,0.733,0.7384,1460149,8084996.4,-0.0013,-0.1818,5.5371,0.9253,866360633.13,N/A,1392218054.19,157807037,0,253591631,-189.4968,1.2545,0.668,9.5247,
000006.SZ,深振业A,2003-12-04,0.7384,0.7384,0.7384,0.7182,0.7303,1144617,6186291.5,-0.0081,-1.0929,5.4047,0.7253,856892210.91,N/A,1377002556.33,157807037,0,253591631,-187.4258,1.2408,0.6607,9.4206,
000006.SZ,深振业A,2003-12-05,0.7303,0.7303,0.7344,0.7155,0.7236,920501,4947002,-0.0067,-0.9208,5.3742,0.5833,849001859.06,N/A,1364322974.78,157807037,0,253591631,-185.7,1.2294,0.6546,9.3339,
000006.SZ,深振业A,2003-12-08,0.7236,0.7263,0.7317,0.7142,0.7196,390885,2094818.6,-0.004,-0.5576,5.3592,0.2477,844267647.95,N/A,1356715225.85,157807037,0,253591631,-184.6644,1.2225,0.6509,9.2818,
000006.SZ,深振业A,2003-12-09,0.7196,0.7209,0.7249,0.7115,0.7209,476896,2543548,0.0013,0.1869,5.3335,0.3022,845845718.32,N/A,1359251142.16,157807037,0,253591631,-185.0096,1.2248,0.6522,9.2992,
000006.SZ,深振业A,2003-12-10,0.7209,0.7196,0.7572,0.7196,0.7465,2418616,13342292.9,0.0256,3.5448,5.5165,1.5326,875829055.35,N/A,1407433552.05,157807037,0,253591631,-191.5678,1.2682,0.6753,9.6288,
000006.SZ,深振业A,2003-12-11,0.7465,0.7532,0.7599,0.7397,0.7599,1978772,11064520.1,0.0134,1.8018,5.5916,1.2539,891609759.05,N/A,1432792715.15,157807037,0,253591631,-195.0195,1.2911,0.6875,9.8023,
000006.SZ,深振业A,2003-12-12,0.7599,0.7572,0.7693,0.7478,0.768,2113422,11991448.1,0.0081,1.0619,5.6739,1.3392,901078181.27,N/A,1448008213.01,157807037,0,253591631,-197.0905,1.3048,0.6948,9.9064,
000006.SZ,深振业A,2003-12-15,0.768,0.7707,0.7976,0.7478,0.7532,5999791,34394527.7,-0.0148,-1.9264,5.7326,3.802,883719407.2,N/A,1420113133.6,157807037,0,253591631,-193.2936,1.2796,0.6814,9.7155,
000006.SZ,深振业A,2003-12-16,0.7532,0.7465,0.7465,0.7142,0.7249,2147600,11585167.8,-0.0282,-3.75,5.3945,1.3609,850579929.43,N/A,1366858891.09,157807037,0,253591631,-186.0451,1.2316,0.6558,9.3512,
000006.SZ,深振业A,2003-12-17,0.7249,0.7236,0.7384,0.7209,0.733,1264290,6881131.5,0.0081,1.1132,5.4427,0.8012,860048351.65,N/A,1382074388.95,157807037,0,253591631,-188.1161,1.2454,0.6631,9.4553,
000006.SZ,深振业A,2003-12-18,0.733,0.7263,0.7532,0.7128,0.7492,1982357,10916188.4,0.0161,2.2018,5.5067,1.2562,878985196.09,N/A,1412505384.67,157807037,0,253591631,-192.2581,1.2728,0.6777,9.6635,
000006.SZ,深振业A,2003-12-19,0.7492,0.7061,0.7196,0.6752,0.7155,2376937,12469580.3,-0.0336,-4.4883,5.2461,1.5062,839533436.84,N/A,1349107476.92,157807037,0,253591631,-183.6289,1.2157,0.6473,9.2298,
000006.SZ,深振业A,2003-12-22,0.7155,0.7128,0.7344,0.6873,0.729,1749595,9184695.3,0.0134,1.8797,5.2496,1.1087,855314140.54,N/A,1374466640.02,157807037,0,253591631,-187.0806,1.2385,0.6595,9.4032,
000006.SZ,深振业A,2003-12-23,0.729,0.7249,0.7438,0.7034,0.7263,1237810,6653405.4,-0.0027,-0.369,5.3751,0.7844,852157999.8,N/A,1369394807.4,157807037,0,253591631,-186.3903,1.2339,0.657,9.3686,
000006.SZ,深振业A,2003-12-24,0.7263,0.7276,0.7276,0.7061,0.7128,1475136,7817319.9,-0.0134,-1.8519,5.2994,0.9348,836377296.1,N/A,1344035644.3,157807037,0,253591631,-182.9386,1.2111,0.6449,9.1951,
000006.SZ,深振业A,2003-12-25,0.7128,0.7209,0.7841,0.7209,0.7841,4599915,26572313.6,0.0713,10,5.7767,2.9149,920015025.71,N/A,1478439208.73,157807037,0,253591631,-201.2325,1.3322,0.7094,10.1146,
000006.SZ,深振业A,2003-12-26,0.7841,0.8272,0.8581,0.7666,0.772,13767625,81515093.9,-0.0121,-1.5437,5.9208,8.7243,905812392.38,N/A,1455615961.94,157807037,0,253591631,-198.126,1.3116,0.6984,9.9584,
000006.SZ,深振业A,2003-12-29,0.772,0.7397,0.7465,0.7142,0.7236,3915557,21214524.1,-0.0484,-6.2718,5.418,2.4812,849001859.06,N/A,1364322974.78,157807037,0,253591631,-185.7,1.2294,0.6546,9.3339,
000006.SZ,深振业A,2003-12-30,0.7236,0.7196,0.7317,0.6886,0.7128,2479923,13041110.7,-0.0108,-1.487,5.2587,1.5715,836377296.1,N/A,1344035644.3,157807037,0,253591631,-182.9386,1.2111,0.6449,9.1951,
000006.SZ,深振业A,2003-12-31,0.7128,0.7115,0.7155,0.6967,0.7061,953168,4984148.6,-0.0067,-0.9434,5.229,0.604,828486944.25,N/A,1331356062.75,157807037,0,253591631,-181.2128,1.1997,0.6388,9.1083,
000006.SZ,深振业A,2004-01-02,0.7061,0.7128,0.7236,0.7007,0.7102,1341432,7083069.6,0.004,0.5714,5.2802,0.85,833221155.36,N/A,1338963811.68,157807037,0,253591631,-7.1342,1.4439,0.6732,-4.116,
000006.SZ,深振业A,2004-01-05,0.7102,0.7102,0.7128,0.69,0.6994,1937758,10025708.9,-0.0108,-1.5152,5.1739,1.2279,820596592.4,N/A,1318676481.2,157807037,0,253591631,-7.0261,1.422,0.663,-4.0537,
000006.SZ,深振业A,2004-01-06,0.6994,0.7007,0.7061,0.6738,0.6806,2473055,12565460.3,-0.0188,-2.6923,5.0809,1.5671,798503607.22,N/A,1283173652.86,157807037,0,253591631,-6.837,1.3837,0.6452,-3.9445,
000006.SZ,深振业A,2004-01-07,0.6806,0.6806,0.7061,0.6779,0.6913,1564542,8038090.5,0.0108,1.581,5.1377,0.9914,811128170.18,N/A,1303460983.34,157807037,0,253591631,-6.9451,1.4056,0.6554,-4.0069,
000006.SZ,深振业A,2004-01-08,0.6913,0.6927,0.7115,0.6819,0.7088,2252349,11597981.2,0.0175,2.5292,5.1493,1.4273,831643084.99,N/A,1336427895.37,157807037,0,253591631,-7.1207,1.4412,0.6719,-4.1082,
000006.SZ,深振业A,2004-01-09,0.7088,0.7061,0.7088,0.6927,0.6954,1726806,8978400.4,-0.0134,-1.8975,5.1994,1.0943,815862381.29,N/A,1311068732.27,157807037,0,253591631,-6.9856,1.4138,0.6592,-4.0303,
000006.SZ,深振业A,2004-01-12,0.6954,0.6954,0.7048,0.6886,0.694,1138876,5872575.3,-0.0013,-0.1934,5.1565,0.7217,814284310.92,N/A,1308532815.96,157807037,0,253591631,-6.9721,1.4111,0.6579,-4.0225,
000006.SZ,深振业A,2004-01-13,0.694,0.6954,0.7236,0.69,0.7115,2305693,12126890.3,0.0175,2.5194,5.2595,1.4611,834799225.73,N/A,1341499727.99,157807037,0,253591631,-7.1477,1.4466,0.6745,-4.1238,
000006.SZ,深振业A,2004-01-14,0.7115,0.7102,0.7182,0.698,0.7102,1383872,7299710.6,-0.0013,-0.189,5.2748,0.8769,833221155.36,N/A,1338963811.68,157807037,0,253591631,-7.1342,1.4439,0.6732,-4.116,
000006.SZ,深振业A,2004-01-15,0.7102,0.7128,0.7344,0.7102,0.7115,1970021,10560333.3,0.0013,0.1894,5.3605,1.2484,834799225.73,N/A,1341499727.99,157807037,0,253591631,-7.1477,1.4466,0.6745,-4.1238,
000006.SZ,深振业A,2004-01-16,0.7115,0.7209,0.7357,0.7196,0.7317,2729730,14813817.7,0.0202,2.8355,5.4268,1.7298,858470281.28,N/A,1379538472.64,157807037,0,253591631,-7.3504,1.4877,0.6936,-4.2408,
000006.SZ,深振业A,2004-01-29,0.7317,0.7371,0.7613,0.7344,0.7572,2098224,11703813.3,0.0256,3.4926,5.578,1.3296,888453618.31,N/A,1427720882.53,157807037,0,253591631,-7.6071,1.5396,0.7178,-4.3889,
000006.SZ,深振业A,2004-01-30,0.7572,0.7599,0.8043,0.7344,0.7707,3371001,19282107.8,0.0134,1.7762,5.72,2.1362,904234322.01,N/A,1453080045.63,157807037,0,253591631,-7.7423,1.567,0.7306,-4.4668,
000006.SZ,深振业A,2004-02-02,0.7707,0.7868,0.8016,0.7653,0.7841,3640043,21232208.7,0.0134,1.7452,5.833,2.3066,920015025.71,N/A,1478439208.73,157807037,0,253591631,-7.8774,1.5943,0.7433,-4.5448,
000006.SZ,深振业A,2004-02-03,0.7841,0.7922,0.811,0.7801,0.803,3720580,22131410.9,0.0188,2.4014,5.9484,2.3577,942108010.89,N/A,1513942037.07,157807037,0,253591631,-8.0665,1.6326,0.7612,-4.6539,
000006.SZ,深振业A,2004-02-04,0.803,0.8177,0.8541,0.8177,0.8527,5647121,35350200.2,0.0498,6.1977,6.2599,3.5785,1000496614.58,N/A,1607770940.54,157807037,0,253591631,-8.5665,1.7338,0.8084,-4.9424,
000006.SZ,深振业A,2004-02-05,0.8527,0.8594,0.8594,0.8272,0.8393,4050639,25225330.5,-0.0134,-1.5773,6.2275,2.5668,984715910.88,N/A,1582411777.44,157807037,0,253591631,-8.4314,1.7064,0.7956,-4.8644,
000006.SZ,深振业A,2004-02-06,0.8393,0.846,0.8608,0.8285,0.8312,3359564,21108929.8,-0.0081,-0.9615,6.2832,2.1289,975247488.66,N/A,1567196279.58,157807037,0,253591631,-8.3503,1.69,0.788,-4.8176,
000006.SZ,深振业A,2004-02-09,0.8312,0.8487,0.9146,0.8406,0.9146,3412832,22733396.8,0.0834,10.0324,6.6612,2.1627,1073087851.6,N/A,1724423090.8,157807037,0,253591631,-9.188,1.8596,0.867,-5.3009,
000006.SZ,深振业A,2004-02-10,0.9146,1.006,1.006,0.9563,1.006,15723594,115271702.4,0.0915,10,7.3311,9.9638,1180396636.76,N/A,1896865399.88,157807037,0,253591631,-10.1068,2.0455,0.9537,-5.831,
000006.SZ,深振业A,2004-02-11,1.006,1.0087,1.1069,0.9765,1.0746,20635508,158323294.8,0.0686,6.8182,7.6724,13.0764,1260878225.63,N/A,2026197131.69,157807037,0,253591631,-10.7959,2.185,1.0187,-6.2286,
000006.SZ,深振业A,2004-02-12,1.0746,1.0397,1.0733,0.9926,0.9953,12688845,97441459.9,-0.0794,-7.3842,7.6793,8.0407,1167772073.8,N/A,1876578069.4,157807037,0,253591631,-9.9987,2.0237,0.9435,-5.7687,
000006.SZ,深振业A,2004-02-13,0.9953,0.9953,1.0316,0.9684,0.9805,9274231,68944718.3,-0.0148,-1.4865,7.434,5.8769,1150413299.73,N/A,1848682989.99,157807037,0,253591631,-9.8501,1.9936,0.9295,-5.6829,
000006.SZ,深振业A,2004-02-16,0.9805,0.9818,1.0504,0.9778,1.0222,7479122,56544633.8,0.0417,4.2524,7.5603,4.7394,1199333481.2,N/A,1927296395.6,157807037,0,253591631,-10.269,2.0784,0.969,-5.9246,
000006.SZ,深振业A,2004-02-17,1.0222,1.0222,1.0558,1.0087,1.0249,6830690,52335866,0.0027,0.2632,7.6619,4.3285,1202489621.94,N/A,1932368228.22,157807037,0,253591631,-10.296,2.0838,0.9716,-5.9402,
000006.SZ,深振业A,2004-02-18,1.0249,1.0289,1.0935,1.0222,1.0531,12018457,94574158.6,0.0282,2.7559,7.8691,7.6159,1235629099.71,N/A,1985622470.73,157807037,0,253591631,-10.5797,2.1413,0.9983,-6.1039,
000006.SZ,深振业A,2004-02-19,1.0531,1.0558,1.0679,1.0289,1.0464,5325186,41255319.8,-0.0067,-0.6386,7.7472,3.3745,1227738747.86,N/A,1972942889.18,157807037,0,253591631,-10.5122,2.1276,0.992,-6.0649,
000006.SZ,深振业A,2004-02-20,1.0464,1.0491,1.1096,1.0464,1.0881,8483768,67830677.8,0.0417,3.9846,7.9953,5.376,1276658929.33,N/A,2051556294.79,157807037,0,253591631,-10.931,2.2124,1.0315,-6.3066,
000006.SZ,深振业A,2004-02-23,1.0881,1.0948,1.1056,1.0424,1.0464,6938858,55500509.9,-0.0417,-3.8319,7.9985,4.3971,1227738747.86,N/A,1972942889.18,157807037,0,253591631,-10.5122,2.1276,0.992,-6.0649,
000006.SZ,深振业A,2004-02-24,1.0464,1.0451,1.0598,1.0222,1.0558,4516032,34837193.6,0.0094,0.8997,7.7141,2.8617,1238785240.45,N/A,1990694303.35,157807037,0,253591631,-10.6068,2.1467,1.0009,-6.1195,
000006.SZ,深振业A,2004-02-25,1.0558,1.0558,1.0693,0.9832,0.9913,4450405,34039317.7,-0.0646,-6.1146,7.6486,2.8202,1163037862.69,N/A,1868970320.47,157807037,0,253591631,-9.9582,2.0155,0.9397,-5.7453,
000006.SZ,深振业A,2004-02-26,0.9913,0.9818,1.002,0.9563,0.9738,2977989,21623040.7,-0.0175,-1.7639,7.261,1.8871,1142522947.88,N/A,1836003408.44,157807037,0,253591631,-9.7825,1.9799,0.9231,-5.6439,
000006.SZ,深振业A,2004-02-27,0.9738,0.9751,1.002,0.9684,0.998,1976469,14428183.4,0.0242,2.4862,7.3,1.2525,1170928214.54,N/A,1881649902.02,157807037,0,253591631,-10.0257,2.0291,0.9461,-5.7843,
000006.SZ,深振业A,2004-03-01,0.998,0.9953,1.0316,0.9751,1.0262,2792035,20911470.9,0.0282,2.8302,7.4897,1.7693,1204067692.31,N/A,1934904144.53,157807037,0,253591631,-10.3095,2.0866,0.9728,-5.948,
000006.SZ,深振业A,2004-03-02,1.0262,1.0222,1.0249,1.002,1.0087,2212559,16641080.7,-0.0175,-1.7038,7.5212,1.4021,1183552777.5,N/A,1901937232.5,157807037,0,253591631,-10.1338,2.051,0.9563,-5.8466,
000006.SZ,深振业A,2004-03-03,1.0087,1.0047,1.0477,0.9886,1.0047,2397600,18164718.8,-0.004,-0.4,7.5762,1.5193,1178818566.39,N/A,1894329483.57,157807037,0,253591631,-10.0933,2.0428,0.9524,-5.8232,
000006.SZ,深振业A,2004-03-04,1.0047,1.0087,1.0101,0.967,0.9939,2150873,15710979.9,-0.0108,-1.071,7.3045,1.363,1166194003.43,N/A,1874042153.09,157807037,0,253591631,-9.9852,2.0209,0.9422,-5.7609,
000006.SZ,深振业A,2004-03-05,0.9939,0.9939,1.0007,0.9603,0.963,1984946,14365883.3,-0.0309,-3.1123,7.2374,1.2578,1129898384.92,N/A,1815716077.96,157807037,0,253591631,-9.6744,1.958,0.9129,-5.5816,
000006.SZ,深振业A,2004-03-08,0.963,0.963,0.9778,0.928,0.9307,1476018,10444184.8,-0.0323,-3.352,7.0759,0.9353,1092024696.04,N/A,1754854086.52,157807037,0,253591631,-9.3502,1.8924,0.8823,-5.3945,
000006.SZ,深振业A,2004-03-09,0.9307,0.9253,0.9401,0.9092,0.9106,1718964,11810825.3,-0.0202,-2.1676,6.8709,1.0893,1068353640.49,N/A,1716815341.87,157807037,0,253591631,-9.1475,1.8514,0.8632,-5.2776,
000006.SZ,深振业A,2004-03-10,0.9106,0.9106,0.9401,0.9079,0.9375,1219932,8372567.3,0.0269,2.9542,6.8631,0.7731,1099915047.89,N/A,1767533668.07,157807037,0,253591631,-9.4177,1.9061,0.8887,-5.4335,
000006.SZ,深振业A,2004-03-11,0.9375,0.9415,1.0222,0.9186,0.9872,4221341,30623061.2,0.0498,5.3085,7.2543,2.675,1158303651.58,N/A,1861362571.54,157807037,0,253591631,-9.9177,2.0073,0.9359,-5.7219,
000006.SZ,深振业A,2004-03-12,0.9872,0.9751,0.9859,0.9617,0.9711,1830706,13203687.4,-0.0161,-1.6349,7.2123,1.1601,1139366807.14,N/A,1830931575.82,157807037,0,253591631,-9.7555,1.9744,0.9206,-5.6284,
000006.SZ,深振业A,2004-03-15,0.9711,0.9697,0.9926,0.963,0.9872,1654665,12088193.3,0.0161,1.662,7.3055,1.0485,1158303651.58,N/A,1861362571.54,157807037,0,253591631,-9.9177,2.0073,0.9359,-5.7219,
000006.SZ,深振业A,2004-03-16,0.9872,0.9886,1.006,0.9765,0.9832,1602778,11746385.9,-0.004,-0.4087,7.3288,1.0157,1153569440.47,N/A,1853754822.61,157807037,0,253591631,-9.8771,1.9991,0.932,-5.6985,
000006.SZ,深振业A,2004-03-17,0.9832,0.9845,1.0195,0.9845,1.0047,3166210,23653516.5,0.0215,2.1888,7.4706,2.0064,1178818566.39,N/A,1894329483.57,157807037,0,253591631,-10.0933,2.0428,0.9524,-5.8232,
000006.SZ,深振业A,2004-03-18,1.0047,1.0289,1.0316,0.9751,0.9778,2620088,19562725.2,-0.0269,-2.6774,7.4664,1.6603,1147257158.99,N/A,1843611157.37,157807037,0,253591631,-9.8231,1.9881,0.9269,-5.6673,
000006.SZ,深振业A,2004-03-19,0.9778,0.9926,1.006,0.9751,0.9966,1625542,11981141.6,0.0188,1.9257,7.3706,1.0301,1169350144.17,N/A,1879113985.71,157807037,0,253591631,-10.0122,2.0264,0.9448,-5.7765,
000006.SZ,深振业A,2004-03-22,0.9966,0.998,1.0087,0.9886,0.998,1535550,11396063.8,0.0013,0.135,7.4215,0.9731,1170928214.54,N/A,1881649902.02,157807037,0,253591631,-10.0257,2.0291,0.9461,-5.7843,
000006.SZ,深振业A,2004-03-23,0.998,1.002,1.006,0.9765,0.9832,1362099,9945875.9,-0.0148,-1.4825,7.3019,0.8631,1153569440.47,N/A,1853754822.61,157807037,0,253591631,-9.8771,1.9991,0.932,-5.6985,
000006.SZ,深振业A,2004-03-24,0.9832,0.9818,0.9913,0.9765,0.9845,1199395,8773248.1,0.0013,0.1368,7.3147,0.76,1155147510.84,N/A,1856290738.92,157807037,0,253591631,-9.8906,2.0018,0.9333,-5.7063,
000006.SZ,深振业A,2004-03-25,0.9845,0.9845,1.0128,0.9818,1.0114,2287080,16996072.8,0.0269,2.7322,7.4313,1.4493,1186708918.24,N/A,1907009065.12,157807037,0,253591631,-10.1609,2.0565,0.9588,-5.8622,
000006.SZ,深振业A,2004-03-26,1.0114,1.0141,1.0222,1.002,1.0034,1804329,13551454.9,-0.0081,-0.7979,7.5105,1.1434,1177240496.02,N/A,1891793567.26,157807037,0,253591631,-10.0798,2.0401,0.9512,-5.8154,
000006.SZ,深振业A,2004-03-29,1.0034,0.9993,1.0034,0.9684,0.9711,1363349,9947046.8,-0.0323,-3.2172,7.296,0.8639,1139366807.14,N/A,1830931575.82,157807037,0,253591631,-9.7555,1.9744,0.9206,-5.6284,
000006.SZ,深振业A,2004-03-30,0.9711,0.9684,0.9899,0.9684,0.9872,1085945,7886108.3,0.0161,1.662,7.262,0.6881,1158303651.58,N/A,1861362571.54,157807037,0,253591631,-9.9177,2.0073,0.9359,-5.7219,
000006.SZ,深振业A,2004-03-31,0.9872,0.9953,1.0208,0.9926,0.9993,2210817,16559553.6,0.0121,1.2262,7.4902,1.401,1172506284.91,N/A,1884185818.33,157807037,0,253591631,-10.0393,2.0319,0.9473,-5.7921,
000006.SZ,深振业A,2004-04-01,0.9993,1.0034,1.0101,0.9886,1.002,1490014,11112090.3,0.0027,0.2692,7.4577,0.9442,1175662425.65,N/A,1889257650.95,157807037,0,253591631,-10.0663,2.0373,0.9499,-5.8077,
000006.SZ,深振业A,2004-04-02,1.002,1.002,1.0276,1.0007,1.0222,3082791,23313486,0.0202,2.0134,7.5625,1.9535,1199333481.2,N/A,1927296395.6,157807037,0,253591631,-10.269,2.0784,0.969,-5.9246,
000006.SZ,深振业A,2004-04-05,1.0222,1.0235,1.0276,0.9953,1.0168,1712716,12858072.6,-0.0054,-0.5263,7.5074,1.0853,1193021199.72,N/A,1917152730.36,157807037,0,253591631,-10.2149,2.0674,0.9639,-5.8934,
000006.SZ,深振业A,2004-04-06,1.0168,1.0168,1.0168,0.9926,1.0074,1448460,10767861.4,-0.0094,-0.9259,7.434,0.9179,1181974707.13,N/A,1899401316.19,157807037,0,253591631,-10.1203,2.0483,0.955,-5.8388,
000006.SZ,深振业A,2004-04-07,1.0074,1.0074,1.0087,0.9939,0.9953,1373467,10186353.8,-0.0121,-1.2016,7.4165,0.8703,1167772073.8,N/A,1876578069.4,157807037,0,253591631,-9.9987,2.0237,0.9435,-5.7687,
000006.SZ,深振业A,2004-04-08,0.9953,0.9966,1.006,0.9791,0.9791,1582063,11659056.4,-0.0161,-1.6216,7.3695,1.0025,1148835229.36,N/A,1846147073.68,157807037,0,253591631,-9.8366,1.9908,0.9282,-5.6751,
000006.SZ,深振业A,2004-04-09,0.9791,0.9818,0.9872,0.9455,0.9496,2092552,14951424.8,-0.0296,-3.022,7.1451,1.326,1114117681.22,N/A,1790356914.86,157807037,0,253591631,-9.5393,1.9307,0.9002,-5.5036,
000006.SZ,深振业A,2004-04-12,0.9496,0.9428,0.9536,0.9348,0.9455,1262427,8845063.4,-0.004,-0.4249,7.0064,0.8,1109383470.11,N/A,1782749165.93,157807037,0,253591631,-9.4988,1.9225,0.8963,-5.4802,
000006.SZ,深振业A,2004-04-13,0.9455,0.9455,0.9576,0.9348,0.9401,926738,6532947.9,-0.0054,-0.569,7.0494,0.5873,1103071188.63,N/A,1772605500.69,157807037,0,253591631,-9.4447,1.9115,0.8912,-5.4491,
000006.SZ,深振业A,2004-04-14,0.9401,0.9415,0.9442,0.8877,0.9011,1580079,10647747.3,-0.039,-4.1488,6.7387,1.0013,1057307147.9,N/A,1699063927.7,157807037,0,253591631,-9.0529,1.8322,0.8543,-5.223,
000006.SZ,深振业A,2004-04-15,0.9011,0.9011,0.9119,0.8406,0.8541,1797540,11675726.2,-0.0471,-5.2239,6.4954,1.1391,1002074684.95,N/A,1610306856.85,157807037,0,253591631,-8.58,1.7365,0.8096,-4.9501,
000006.SZ,深振业A,2004-04-16,0.8541,0.8541,0.8581,0.7761,0.8339,3373422,20522742.2,-0.0202,-2.3622,6.0837,2.1377,978403629.4,N/A,1572268112.2,157807037,0,253591631,-8.3773,1.6955,0.7905,-4.8332,
000006.SZ,深振业A,2004-04-19,0.8339,0.8352,0.8352,0.8137,0.8218,1138908,6981386.7,-0.0121,-1.4516,6.1299,0.7217,964200996.07,N/A,1549444865.41,157807037,0,253591631,-8.2557,1.6709,0.779,-4.7631,
000006.SZ,深振业A,2004-04-20,0.8218,0.8218,0.8366,0.8137,0.8191,812276,4977528.2,-0.0027,-0.3273,6.1279,0.5147,961044855.33,N/A,1544373032.79,157807037,0,253591631,-8.2287,1.6654,0.7765,-4.7475,
000006.SZ,深振业A,2004-04-21,0.8191,0.7828,0.7949,0.7424,0.7774,2855143,16384542,-0.0417,-5.0903,5.7386,1.8093,912124673.86,N/A,1465759627.18,157807037,0,253591631,-7.8098,1.5806,0.737,-4.5058,
000006.SZ,深振业A,2004-04-22,0.7774,0.772,0.8124,0.7639,0.803,1789404,10542883.6,0.0256,3.2872,5.8918,1.1339,942108010.89,N/A,1513942037.07,157807037,0,253591631,-8.0665,1.6326,0.7612,-4.6539,
000006.SZ,深振业A,2004-04-23,0.803,0.7908,0.803,0.7868,0.7895,901729,5323019.2,-0.0134,-1.675,5.9031,0.5714,926327307.19,N/A,1488582873.97,157807037,0,253591631,-7.9314,1.6053,0.7484,-4.576,
000006.SZ,深振业A,2004-04-26,0.7895,0.7855,0.7908,0.7639,0.7787,578051,3347312.2,-0.0108,-1.3629,5.7907,0.3663,913702744.23,N/A,1468295543.49,157807037,0,253591631,-7.8233,1.5834,0.7382,-4.5136,
000006.SZ,深振业A,2004-04-27,0.7787,0.7774,0.7855,0.7532,0.7545,1170916,6609840.3,-0.0242,-3.1088,5.645,0.742,885297477.57,N/A,1422649049.91,157807037,0,253591631,-7.5801,1.5342,0.7153,-4.3733,
000006.SZ,深振业A,2004-04-28,0.7545,0.7451,0.7868,0.7411,0.7747,819363,4694778.4,0.0202,2.6738,5.7298,0.5192,908968533.12,N/A,1460687794.56,157807037,0,253591631,-7.7828,1.5752,0.7344,-4.4902,
000006.SZ,深振业A,2004-04-29,0.7747,0.772,0.7841,0.7653,0.7693,539306,3102496.5,-0.0054,-0.6944,5.7528,0.3418,902656251.64,N/A,1450544129.32,157807037,0,253591631,-7.7287,1.5642,0.7293,-4.459,
000006.SZ,深振业A,2004-04-30,0.7693,0.7774,0.8043,0.7666,0.7922,988068,5785169.7,0.0229,2.972,5.855,0.6261,929483447.93,N/A,1493654706.59,157807037,0,253591631,-7.9584,1.6107,0.751,-4.5916,
000006.SZ,深振业A,2004-05-10,0.7922,0.7868,0.7895,0.7599,0.7666,488940,2802342.5,-0.0256,-3.2258,5.7315,0.3098,899500110.9,N/A,1445472296.7,157807037,0,253591631,-7.7017,1.5588,0.7268,-4.4434,
000006.SZ,深振业A,2004-05-11,0.7666,0.7666,0.7747,0.7532,0.768,374961,2137433.1,0.0013,0.1754,5.7004,0.2376,901078181.27,N/A,1448008213.01,157807037,0,253591631,-7.7152,1.5615,0.728,-4.4512,
000006.SZ,深振业A,2004-05-12,0.768,0.7801,0.8272,0.7747,0.8245,1919511,11508752.5,0.0565,7.3555,5.9957,1.2164,967357136.81,N/A,1554516698.03,157807037,0,253591631,-8.2827,1.6764,0.7816,-4.7786,
000006.SZ,深振业A,2004-05-13,0.8245,0.8204,0.8204,0.7949,0.8097,807443,4847549.7,-0.0148,-1.7945,6.0036,0.5117,949998362.74,N/A,1526621618.62,157807037,0,253591631,-8.1341,1.6463,0.7676,-4.6929,
000006.SZ,深振业A,2004-05-14,0.8097,0.8097,0.8097,0.7734,0.7787,731886,4263754.8,-0.0309,-3.8206,5.8257,0.4638,913702744.23,N/A,1468295543.49,157807037,0,253591631,-7.8233,1.5834,0.7382,-4.5136,
000006.SZ,深振业A,2004-05-17,0.7787,0.7734,0.7801,0.7572,0.7734,386155,2213671.4,-0.0054,-0.6908,5.7326,0.2447,907390462.75,N/A,1458151878.25,157807037,0,253591631,-7.7693,1.5724,0.7331,-4.4824,
000006.SZ,深振业A,2004-05-18,0.7734,0.7828,0.8043,0.7734,0.8016,510943,3000904.8,0.0282,3.6522,5.8733,0.3238,940529940.52,N/A,1511406120.76,157807037,0,253591631,-8.053,1.6299,0.7599,-4.6461,
000006.SZ,深振业A,2004-05-19,0.8016,0.8003,0.8137,0.7922,0.7949,727018,4347001.3,-0.0067,-0.8389,5.9792,0.4607,932639588.67,N/A,1498726539.21,157807037,0,253591631,-7.9855,1.6162,0.7535,-4.6071,
